,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
405,PNB,EQ,01-01-2019,78.1,78.6,80,78.05,79.95,79.8,79.07,18609031,1471497119,40373,3431838,18.44,1,2019,111.2605423,0.021766965,Slight or no chnage
406,PNB,EQ,02-01-2019,79.8,79.55,80.4,77.3,77.95,77.85,78.87,27192314,2144548937,56734,4095844,15.06,1,2019,111.1700976,-0.02443609,Slight or no chnage
407,PNB,EQ,03-01-2019,77.85,78.1,78.95,77.05,77.8,77.85,77.95,18780736,1463883160,36287,1474585,7.85,1,2019,111.1079161,0,Slight or no chnage
408,PNB,EQ,04-01-2019,77.85,78,81.9,77.65,81.85,81.3,80.13,35324306,2830622457,75559,6067487,17.18,1,2019,111.0036542,0.044315992,Slight or no chnage
409,PNB,EQ,07-01-2019,81.3,82.45,82.9,80,80.7,80.55,81.4,21061552,1714462864,50185,4354474,20.67,1,2019,110.9402752,-0.009225092,Slight or no chnage
410,PNB,EQ,08-01-2019,80.55,80.55,81.95,79.75,81.75,81.7,81.07,17598981,1426765934,39537,2368195,13.46,1,2019,110.8895142,0.014276847,Slight or no chnage
411,PNB,EQ,09-01-2019,81.7,82,82.15,79.8,80.35,80.7,80.97,18063915,1462651768,39800,2653314,14.69,1,2019,110.8358165,-0.012239902,Slight or no chnage
412,PNB,EQ,10-01-2019,80.7,80.3,81.65,80.1,81.05,81.25,80.93,15125630,1224042092,32884,1837351,12.15,1,2019,110.7918179,0.006815366,Slight or no chnage
413,PNB,EQ,11-01-2019,81.25,81.25,81.55,80.35,80.45,80.65,80.9,12150994,983050679.8,26695,1437130,11.83,1,2019,110.7558509,-0.007384615,Slight or no chnage
414,PNB,EQ,14-01-2019,80.65,80.35,82.9,79.1,82.85,82.5,81.15,22990328,1865763736,56239,4644210,20.2,1,2019,110.692201,0.022938624,Slight or no chnage
415,PNB,EQ,15-01-2019,82.5,82.85,83.4,81.5,82.05,81.95,82.44,14499042,1195336747,35641,2267817,15.64,1,2019,110.6514267,-0.006666667,Slight or no chnage
416,PNB,EQ,16-01-2019,81.95,82,85,81.85,84.05,84.25,84.15,30560868,2571567872,81644,4906946,16.06,1,2019,110.5727179,0.028065894,Slight or no chnage
417,PNB,EQ,17-01-2019,84.25,84.3,85.05,82.95,84.4,84.55,84.07,22181000,1864754592,63809,3871270,17.45,1,2019,110.5165322,0.003560831,Slight or no chnage
418,PNB,EQ,18-01-2019,84.55,84.55,84.85,82.5,82.75,82.85,83.78,16185024,1356052392,44728,2942085,18.18,1,2019,110.4730135,-0.020106446,Slight or no chnage
419,PNB,EQ,21-01-2019,82.85,82.85,83.55,79.65,80,80.25,82.02,20063465,1645692757,47785,2628097,13.1,1,2019,110.4141961,-0.031382016,Slight or no chnage
420,PNB,EQ,22-01-2019,80.25,80.2,80.5,78.3,78.45,78.6,79.28,17346423,1375215115,39313,2028620,11.69,1,2019,110.3607565,-0.020560748,Slight or no chnage
421,PNB,EQ,23-01-2019,78.6,78.6,79.4,77.3,77.55,77.75,78.53,12687561,996354334,31971,1670772,13.17,1,2019,110.3207402,-0.010814249,Slight or no chnage
422,PNB,EQ,24-01-2019,77.75,77.75,78.55,77.25,78.4,78.1,77.93,13272022,1034294333,28973,1475089,11.11,1,2019,110.279434,0.004501608,Slight or no chnage
423,PNB,EQ,25-01-2019,78.1,78.35,80.45,75.9,77,76.6,78.52,19763289,1551740954,44445,3407205,17.24,1,2019,110.2152633,-0.019206146,Slight or no chnage
424,PNB,EQ,28-01-2019,76.6,77,78.15,75.75,76.2,76.1,76.72,19106196,1465867002,47490,2556523,13.38,1,2019,110.1525388,-0.006527415,Slight or no chnage
425,PNB,EQ,29-01-2019,76.1,76.15,78.5,75.55,77.7,77.3,77.16,17793292,1372950827,42270,2126321,11.95,1,2019,110.0963827,0.015768725,Slight or no chnage
426,PNB,EQ,30-01-2019,77.3,77.75,78.25,76.7,77.2,77.25,77.39,11238545,869805042.9,26381,1335812,11.89,1,2019,110.0609585,-0.000646831,Slight or no chnage
427,PNB,EQ,31-01-2019,77.25,77.7,77.8,75.45,77.45,77.5,76.8,16757529,1286919684,39575,2828836,16.88,1,2019,110.0086814,0.003236246,Slight or no chnage
428,PNB,EQ,01-02-2019,77.5,78,78.4,73.55,73.8,73.9,76.24,25916009,1975725575,54212,3849114,14.85,2,2019,109.9192464,-0.046451613,Slight or no chnage
429,PNB,EQ,04-02-2019,73.9,74.05,74.1,71.05,73.5,73.15,72.41,22905988,1658709447,51975,2360852,10.31,2,2019,109.8389286,-0.01014885,Slight or no chnage
430,PNB,EQ,05-02-2019,73.15,74.5,76.5,72,73.3,73.4,74.63,70132820,5234219811,184975,6796631,9.69,2,2019,109.5968425,0.003417635,Slight or no chnage
431,PNB,EQ,06-02-2019,73.4,74.1,75.65,72.8,75.45,75.2,74.21,27503709,2041097670,64621,2841823,10.33,2,2019,109.5074578,0.024523161,Slight or no chnage
432,PNB,EQ,07-02-2019,75.2,75.65,76.6,74.85,75.65,75.65,75.69,23866199,1806532220,53494,2368010,9.92,2,2019,109.4312828,0.005984043,Slight or no chnage
433,PNB,EQ,08-02-2019,75.65,75,75,70.65,71.1,71.2,72.4,31290303,2265461385,85924,6171658,19.72,2,2019,109.3188419,-0.058823529,Slight or no chnage
434,PNB,EQ,11-02-2019,71.2,71.4,71.45,70.3,71,70.85,70.88,18322730,1298712119,67103,4883894,26.65,2,2019,109.2527044,-0.00491573,Slight or no chnage
435,PNB,EQ,12-02-2019,70.85,71.2,72.25,70.85,71.3,71.35,71.52,13405209,958680126.7,38573,1863854,13.9,2,2019,109.2050892,0.007057163,Slight or no chnage
436,PNB,EQ,13-02-2019,71.35,71.7,71.85,69.1,69.45,69.45,70.56,14108866,995502939.9,40002,2086552,14.79,2,2019,109.1525947,-0.026629292,Slight or no chnage
437,PNB,EQ,14-02-2019,69.45,69.5,72.65,68.7,72.35,72.25,70.95,18981245,1346628293,45074,2945259,15.52,2,2019,109.0871553,0.040316775,Slight or no chnage
438,PNB,EQ,15-02-2019,72.25,72,73.2,69.4,70.2,70.05,70.83,22508284,1594293500,50741,3966625,17.62,2,2019,109.0052398,-0.030449827,Slight or no chnage
439,PNB,EQ,18-02-2019,70.05,70.25,71.1,68.7,68.9,69,69.7,17183987,1197701407,49698,3383914,19.69,2,2019,108.9412529,-0.014989293,Slight or no chnage
440,PNB,EQ,19-02-2019,69,69.3,71.5,69.1,69.9,69.95,70.4,18800655,1323528808,46883,2359469,12.55,2,2019,108.8731397,0.013768116,Slight or no chnage
441,PNB,EQ,20-02-2019,69.95,70.4,71.45,70.25,71.2,71.1,70.88,14646666,1038190222,37791,2231622,15.24,2,2019,108.8218037,0.016440315,Slight or no chnage
442,PNB,EQ,21-02-2019,71.1,76,76,72.65,73,73.15,73.54,47884317,3521485797,110852,6155068,12.85,2,2019,108.6640087,0.02883263,Slight or no chnage
443,PNB,EQ,22-02-2019,73.15,72.95,73.95,72.5,73.35,73.2,73.25,17255280,1263934557,43245,1952517,11.32,2,2019,108.6075679,0.000683527,Slight or no chnage
444,PNB,EQ,25-02-2019,73.2,73.4,73.75,72.9,73.55,73.5,73.38,10143437,744367910.5,25716,2219541,21.88,2,2019,108.5747536,0.004098361,Slight or no chnage
445,PNB,EQ,26-02-2019,73.5,72.8,72.8,70.1,71.85,71.85,71.6,24903931,1783080890,56902,4713420,18.93,2,2019,108.4906706,-0.02244898,Slight or no chnage
446,PNB,EQ,27-02-2019,71.85,72.5,73.6,70.95,71.35,71.5,72.14,24053517,1735184536,51611,3458970,14.38,2,2019,108.4090512,-0.00487126,Slight or no chnage
447,PNB,EQ,28-02-2019,71.5,71.55,72.7,71.45,72.6,72.3,72.02,16139027,1162310765,32782,3769849,23.36,2,2019,108.3556719,0.011188811,Slight or no chnage
448,PNB,EQ,01-03-2019,72.3,73,77,72.7,77,76.65,75.41,37660508,2839964030,80382,7940741,21.09,3,2019,108.2466767,0.060165975,Slight or no chnage
449,PNB,EQ,05-03-2019,76.65,77,83.35,76.25,82.25,82.65,81.08,50845208,4122298389,129170,9619217,18.92,3,2019,108.1284251,0.078277886,Slight or no chnage
450,PNB,EQ,06-03-2019,82.65,82.7,83.8,81.4,82.2,82.4,82.51,27381377,2259179100,80702,5316308,19.42,3,2019,108.0645749,-0.003024803,Slight or no chnage
451,PNB,EQ,07-03-2019,82.4,82.45,86.2,81.3,85.4,85.45,84.84,48792690,4139723349,122281,8038554,16.47,3,2019,107.9650066,0.037014563,Slight or no chnage
452,PNB,EQ,08-03-2019,85.45,85.35,85.85,83.6,83.85,83.8,84.5,26190794,2213141430,64071,3656720,13.96,3,2019,107.9080311,-0.019309538,Slight or no chnage
453,PNB,EQ,11-03-2019,83.8,84.1,86.45,84.1,85.8,85.85,85.55,23446148,2005852646,68149,3706374,15.81,3,2019,107.8615715,0.024463007,Slight or no chnage
454,PNB,EQ,12-03-2019,85.85,86.75,87.35,84.75,85.1,85.4,85.97,28275260,2430874626,77215,6386050,22.59,3,2019,107.8046624,-0.005241701,Slight or no chnage
455,PNB,EQ,13-03-2019,85.4,85.2,85.95,83.3,85.05,84.85,84.63,26167126,2214634654,62335,3790818,14.49,3,2019,107.750966,-0.006440281,Slight or no chnage
456,PNB,EQ,14-03-2019,84.85,85.05,85.75,83.7,84.6,84.45,84.64,23309588,1972921370,57527,2402619,10.31,3,2019,107.7025128,-0.004714202,Slight or no chnage
457,PNB,EQ,15-03-2019,84.45,85.3,87.3,85.1,85.5,86.05,86.32,47765635,4123085420,109788,13075499,27.37,3,2019,107.6106391,0.018946122,Slight or no chnage
458,PNB,EQ,18-03-2019,86.05,86.45,87.1,85.05,86.7,86.65,85.99,28960560,2490398055,65665,4083352,14.1,3,2019,107.5568538,0.00697269,Slight or no chnage
459,PNB,EQ,19-03-2019,86.65,87.65,91.95,87.5,90.5,90.5,90.01,76686943,6902948227,170929,8465419,11.04,3,2019,107.4417391,0.044431621,Slight or no chnage
460,PNB,EQ,20-03-2019,90.5,91,94.15,89.35,93.8,93.55,91.87,65416389,6009891852,152364,6719229,10.27,3,2019,107.362222,0.033701657,Slight or no chnage
461,PNB,EQ,22-03-2019,93.55,95.95,95.95,90.6,91.05,91.55,93.7,69603817,6522164414,167633,13351006,19.18,3,2019,107.2665011,-0.021378942,Slight or no chnage
462,PNB,EQ,25-03-2019,91.55,89.55,91.25,89.2,90.4,90.3,90.25,30226076,2727976582,68050,3305295,10.94,3,2019,107.2220161,-0.013653741,Slight or no chnage
463,PNB,EQ,26-03-2019,90.3,91.2,93.1,90.7,93.1,92.5,91.9,24611358,2261866869,60146,4376577,17.78,3,2019,107.1906531,0.024363234,Slight or no chnage
464,PNB,EQ,27-03-2019,92.5,93.5,95.05,92.8,93.1,93.4,93.85,44404743,4167333183,98145,6169120,13.89,3,2019,107.1378497,0.00972973,Slight or no chnage
465,PNB,EQ,28-03-2019,93.4,93.9,95.8,93.35,95.4,95.35,94.92,43461013,4125408080,89634,9952002,22.9,3,2019,107.093839,0.020877944,Slight or no chnage
466,PNB,EQ,29-03-2019,95.35,95.8,97.55,95,95.25,95.5,96,39934180,3833597527,87014,5665498,14.19,3,2019,107.0542013,0.001573152,Slight or no chnage
467,PNB,EQ,01-04-2019,95.5,96.1,99.9,96.1,97.2,97.5,98.28,51690683,5080350787,117593,7431388,14.38,4,2019,107.0121068,0.020942408,Slight or no chnage
468,PNB,EQ,02-04-2019,97.5,97.65,99.8,96.05,98.6,98.3,98.19,52878919,5192400852,108171,6959555,13.16,4,2019,106.9730163,0.008205128,Slight or no chnage
469,PNB,EQ,03-04-2019,98.3,99.4,99.8,93.9,94.4,94.45,96.85,52523325,5087128002,109657,10103364,19.24,4,2019,106.9174521,-0.039165819,Slight or no chnage
470,PNB,EQ,04-04-2019,94.45,94,95.75,92.85,93.7,93.65,94.24,45741687,4310589008,105400,5496413,12.02,4,2019,106.8663829,-0.00847009,Slight or no chnage
471,PNB,EQ,05-04-2019,93.65,94.3,94.75,92,93.8,93.1,93.14,30275193,2819743307,74935,4156634,13.73,4,2019,106.8313995,-0.005872931,Slight or no chnage
472,PNB,EQ,08-04-2019,93.1,93.75,95,92.3,93.2,93.1,93.59,34248451,3205163749,79333,6552424,19.13,4,2019,106.7920388,0,Slight or no chnage
473,PNB,EQ,09-04-2019,93.1,93.2,94.65,91.6,94.25,94.35,93.06,35537791,3307195966,82773,4937460,13.89,4,2019,106.755141,0.013426423,Slight or no chnage
474,PNB,EQ,10-04-2019,94.35,94,94.95,93.05,93.3,93.35,94.05,24772662,2329969596,58495,3381048,13.65,4,2019,106.7274866,-0.010598834,Slight or no chnage
475,PNB,EQ,11-04-2019,93.35,93.4,93.55,92,92.65,92.7,92.69,20082380,1861402353,50109,2923261,14.56,4,2019,106.7040664,-0.006963042,Slight or no chnage
476,PNB,EQ,12-04-2019,92.7,92.8,93.6,92.2,93.35,93.35,92.91,20151855,1872290757,45092,2988762,14.83,4,2019,106.6817309,0.007011866,Slight or no chnage
477,PNB,EQ,15-04-2019,93.35,93.8,94.45,93,93.7,93.85,93.79,17833602,1672626217,37969,3912386,21.94,4,2019,106.662766,0.005356186,Slight or no chnage
478,PNB,EQ,16-04-2019,93.85,93.5,93.95,92.35,92.6,92.8,93.19,16776973,1563434598,37984,2455901,14.64,4,2019,106.643518,-0.011188066,Slight or no chnage
479,PNB,EQ,18-04-2019,92.8,92.55,92.8,89.7,90,90.05,90.72,24453025,2218413078,56615,5154445,21.08,4,2019,106.6100048,-0.029633621,Slight or no chnage
480,PNB,EQ,22-04-2019,90.05,89.9,90,86.15,86.5,86.65,88.32,22607916,1996658638,61840,3994893,17.67,4,2019,106.5728037,-0.037756802,Slight or no chnage
481,PNB,EQ,23-04-2019,86.65,86.55,89,86.5,87.3,87.2,87.91,26099019,2294305027,59387,2148393,8.23,4,2019,106.531211,0.006347374,Slight or no chnage
482,PNB,EQ,24-04-2019,87.2,87.7,88.8,86.75,88.7,88.35,87.7,20354853,1785092803,45173,2008365,9.87,4,2019,106.5008186,0.013188073,Slight or no chnage
483,PNB,EQ,25-04-2019,88.35,88,89.15,86.05,86.45,86.75,87.83,20631056,1812032873,42245,3336878,16.17,4,2019,106.467411,-0.018109791,Slight or no chnage
484,PNB,EQ,26-04-2019,86.75,87.45,88.4,86.45,88.25,88.15,87.31,20387608,1780126726,38907,2213013,10.85,4,2019,106.4368446,0.016138329,Slight or no chnage
485,PNB,EQ,30-04-2019,88.15,88.15,88.15,83.6,84.95,84.9,84.95,26321705,2235973315,64896,3590837,13.64,4,2019,106.3905452,-0.036868973,Slight or no chnage
486,PNB,EQ,02-05-2019,84.9,84.25,87.85,84,86.4,86.1,86.64,27331709,2368131377,54834,2773924,10.15,5,2019,106.3453522,0.014134276,Slight or no chnage
487,PNB,EQ,03-05-2019,86.1,86.95,87.8,86.3,87.3,87.15,87.13,20112657,1752334266,50336,1714096,8.52,5,2019,106.3139424,0.012195122,Slight or no chnage
488,PNB,EQ,06-05-2019,87.15,86.35,87.55,85.6,86.1,86.25,86.59,17151414,1485157429,40056,2442594,14.24,5,2019,106.2859841,-0.010327022,Slight or no chnage
489,PNB,EQ,07-05-2019,86.25,86.7,87.15,83.4,84.05,83.95,85.62,16356567,1400418264,37679,2333933,14.27,5,2019,106.2563417,-0.026666667,Slight or no chnage
490,PNB,EQ,08-05-2019,83.95,83.75,85.4,83.25,84.05,83.95,84.43,23380690,1974095460,52244,2674859,11.44,5,2019,106.214106,0,Slight or no chnage
491,PNB,EQ,09-05-2019,83.95,84.1,85.35,82.8,84.5,84.25,84.3,22934344,1933317207,44704,2025433,8.83,5,2019,106.1733878,0.003573556,Slight or no chnage
492,PNB,EQ,10-05-2019,84.25,85,87.25,84.4,86,86.25,85.53,21821500,1866352520,44879,1950720,8.94,5,2019,106.1383069,0.023738872,Slight or no chnage
493,PNB,EQ,13-05-2019,86.25,86.15,86.2,79.05,79.9,79.8,82.13,34293332,2816529415,88162,7102109,20.71,5,2019,106.065626,-0.074782609,Slight or no chnage
